chipPath,sourceImage,bboxIndex,trueLabel,bboxXmin,bboxYmin,bboxXmax,bboxYmax,split
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/inclusion_192_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/inclusion/inclusion_192.jpg,0,inclusion,51,1,71,63,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/inclusion_192_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/inclusion/inclusion_192.jpg,1,inclusion,6,1,36,66,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/inclusion_192_bb02.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/inclusion/inclusion_192.jpg,2,inclusion,24,64,52,188,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/inclusion_193_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/inclusion/inclusion_193.jpg,0,inclusion,121,20,145,131,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/inclusion_193_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/inclusion/inclusion_193.jpg,1,inclusion,161,34,190,151,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/inclusion_193_bb02.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/inclusion/inclusion_193.jpg,2,inclusion,147,1,164,30,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/inclusion_194_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/inclusion/inclusion_194.jpg,0,inclusion,30,69,56,194,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/inclusion_194_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/inclusion/inclusion_194.jpg,1,inclusion,122,40,148,117,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/inclusion_195_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/inclusion/inclusion_195.jpg,0,inclusion,56,54,94,167,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/inclusion_196_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/inclusion/inclusion_196.jpg,0,inclusion,125,44,149,198,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/inclusion_196_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/inclusion/inclusion_196.jpg,1,inclusion,34,63,52,113,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/inclusion_196_bb02.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/inclusion/inclusion_196.jpg,2,inclusion,166,75,198,196,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/inclusion_196_bb03.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/inclusion/inclusion_196.jpg,3,inclusion,130,8,151,65,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/inclusion_197_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/inclusion/inclusion_197.jpg,0,inclusion,71,25,115,198,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/inclusion_198_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/inclusion/inclusion_198.jpg,0,inclusion,53,10,115,198,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/inclusion_198_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/inclusion/inclusion_198.jpg,1,inclusion,157,118,175,157,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/inclusion_199_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/inclusion/inclusion_199.jpg,0,inclusion,46,1,85,197,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/inclusion_199_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/inclusion/inclusion_199.jpg,1,inclusion,26,1,46,51,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/inclusion_2_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/inclusion/inclusion_2.jpg,0,inclusion,23,98,39,132,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/inclusion_2_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/inclusion/inclusion_2.jpg,1,inclusion,108,128,123,156,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/inclusion_2_bb02.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/inclusion/inclusion_2.jpg,2,inclusion,106,166,132,199,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/inclusion_20_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/inclusion/inclusion_20.jpg,0,inclusion,64,1,100,198,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/inclusion_20_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/inclusion/inclusion_20.jpg,1,inclusion,123,1,149,160,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/inclusion_20_bb02.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/inclusion/inclusion_20.jpg,2,inclusion,162,48,198,198,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/inclusion_20_bb03.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/inclusion/inclusion_20.jpg,3,inclusion,124,157,142,200,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/inclusion_200_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/inclusion/inclusion_200.jpg,0,inclusion,135,1,181,198,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/inclusion_201_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/inclusion/inclusion_201.jpg,0,inclusion,52,1,105,198,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/inclusion_201_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/inclusion/inclusion_201.jpg,1,inclusion,117,94,139,168,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/inclusion_202_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/inclusion/inclusion_202.jpg,0,inclusion,27,1,82,199,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/inclusion_203_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/inclusion/inclusion_203.jpg,0,inclusion,33,3,76,197,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/inclusion_204_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/inclusion/inclusion_204.jpg,0,inclusion,111,38,136,154,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/inclusion_204_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/inclusion/inclusion_204.jpg,1,inclusion,18,174,38,198,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/inclusion_205_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/inclusion/inclusion_205.jpg,0,inclusion,20,64,45,184,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/inclusion_205_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/inclusion/inclusion_205.jpg,1,inclusion,127,11,170,198,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/inclusion_206_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/inclusion/inclusion_206.jpg,0,inclusion,25,113,45,184,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/inclusion_206_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/inclusion/inclusion_206.jpg,1,inclusion,76,97,96,160,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/inclusion_206_bb02.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/inclusion/inclusion_206.jpg,2,inclusion,172,1,192,78,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/inclusion_207_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/inclusion/inclusion_207.jpg,0,inclusion,74,14,102,71,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/inclusion_207_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/inclusion/inclusion_207.jpg,1,inclusion,103,8,124,39,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/inclusion_207_bb02.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/inclusion/inclusion_207.jpg,2,inclusion,115,143,150,187,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/inclusion_207_bb03.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/inclusion/inclusion_207.jpg,3,inclusion,77,109,93,140,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/inclusion_208_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/inclusion/inclusion_208.jpg,0,inclusion,87,1,107,47,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/inclusion_208_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/inclusion/inclusion_208.jpg,1,inclusion,42,79,107,198,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/inclusion_209_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/inclusion/inclusion_209.jpg,0,inclusion,33,3,84,198,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/inclusion_209_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/inclusion/inclusion_209.jpg,1,inclusion,80,69,104,115,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/inclusion_21_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/inclusion/inclusion_21.jpg,0,inclusion,51,1,94,193,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/inclusion_21_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/inclusion/inclusion_21.jpg,1,inclusion,105,1,132,198,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/inclusion_21_bb02.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/inclusion/inclusion_21.jpg,2,inclusion,143,1,190,196,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/inclusion_21_bb03.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/inclusion/inclusion_21.jpg,3,inclusion,19,163,37,199,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/inclusion_210_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/inclusion/inclusion_210.jpg,0,inclusion,90,31,133,171,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/inclusion_211_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/inclusion/inclusion_211.jpg,0,inclusion,71,1,108,72,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/inclusion_211_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/inclusion/inclusion_211.jpg,1,inclusion,88,117,125,199,train
